+-----------+-----------------------------------------------------------------------------------------------------+---------------------------+--------------+----------------+
|     ID    |                                                 Name                                                |           Domain          | Seller type  | Direct domain? |
| 539167395 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539167496 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539266978 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539316826 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539316923 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539348225 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539348550 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 539348651 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 540310750 |                                    madvertise media GmbH (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 544098838 |                                        madvertise media GmbH                                        |       madvertise.com      | INTERMEDIARY |     direct     |
| 540397694 |                                         MANTAN Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 539592429 |                                             Massarius BV                                            |       massarius.com       | INTERMEDIARY |     direct     |
| 539620353 |                                             Massarius BV                                            |       massarius.com       | INTERMEDIARY |     direct     |
| 540447798 |                                        Massarius BV (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 537150847 |                                      Match Group, LLC (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 539299878 |                                Eleven Internet Services LLP (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 537105319 |                                            Mediavine Inc.                                           |       mediavine.com       | INTERMEDIARY |     direct     |
| 537144493 |                                            Mediavine Inc.                                           |       mediavine.com       | INTERMEDIARY |     direct     |
| 537154278 |                                       Mediavine Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540137506 |                                       Mediwill Co Ltd (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 539468036 |                                            MicroAd, Inc.                                            |         microad.jp        | INTERMEDIARY |     direct     |
| 540447778 |                                      1221 Ventures LLC (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540406410 |                                    Mind Tank Media, LLC (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 540300150 |                                     Mobile Posse, Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 541056459 |                                           MobileFuse, LLC                                           |       mobilefuse.com      | INTERMEDIARY |     direct     |
| 537125314 |                                       The Blogger Network LLC                                       |       monumetric.com      | INTERMEDIARY |     direct     |
| 537137268 |                                       The Blogger Network LLC                                       |       monumetric.com      | INTERMEDIARY |     direct     |
| 539348659 |                                       The Blogger Network LLC                                       |       monumetric.com      | INTERMEDIARY |     direct     |
| 540105377 |                                   The Blogger Network LLC (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 544001192 |                                       The Blogger Network LLC                                       |       monumetric.com      | INTERMEDIARY |     direct     |
| 539821358 |                                      mybestbrands GmbH (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540447718 |                                     Narcity Media Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540038341 |                                   OLX Online Services SRL (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 539507842 |                                        Netzwelt GmbH (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 539886079 |                                 Newsnow Publishing Limited (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 540224251 |                                     Next Millennium Media, Inc.                                     |     nextmillennium.io     | INTERMEDIARY |     direct     |
| 540225743 |                                     Next Millennium Media, Inc.                                     |     nextmillennium.io     | INTERMEDIARY |     direct     |
| 540233824 |                                 Next Millennium Media, Inc. (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 540255321 |                                     Next Millennium Media, Inc.                                     |     nextmillennium.io     | INTERMEDIARY |     direct     |
| 540381257 |                                     Novelty Media Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 539821146 |                         Greynium Information Technologies Pvt. Ltd (via EB)                         |         google.com        | INTERMEDIARY |    indirect    |
| 539900048 |                           Egton Medical Information Systems Ltd. (via EB)                           |         google.com        | INTERMEDIARY |    indirect    |
| 540158408 |                                     The PBH Network LLC (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 539656044 |                                      PGATOUR.com, LLC (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540473984 |                                        Phaistos Networks S.A.                                       |    phaistosnetworks.gr    | INTERMEDIARY |     direct     |
| 540601066 |                                        Phaistos Networks S.A.                                       |    phaistosnetworks.gr    | INTERMEDIARY |     direct     |
| 539450415 |                                        PhoneArena AD (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 539074104 |                                         Piemme SpA (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540630304 |                                              Piemme SpA                                             |      piemmeonline.it      | INTERMEDIARY |     direct     |
| 539294039 |                                          Platform One Inc.                                          |     platform-one.co.jp    | INTERMEDIARY |     direct     |
| 540233901 |                                      Platform One Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 537145215 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 537149074 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 539195821 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 539872073 |                                        Playwire LLC (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540099026 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 541169192 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 542511403 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 543969731 |                                             Playwire LLC                                            |        playwire.com       |     BOTH     |     direct     |
| 539022634 |                                  Penske Media Corporation (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 539118750 |                               Postmedia Network Canada Corp. (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 539414529 |                                    Prime Publishing LLC (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 537127452 |                                          Proper Media, LLC                                          |         proper.io         | INTERMEDIARY |     direct     |
| 537147270 |                                          Proper Media, LLC                                          |         proper.io         | INTERMEDIARY |     direct     |
| 537154012 |                                          Proper Media, LLC                                          |         proper.io         | INTERMEDIARY |     direct     |
| 537154197 |                                      Proper Media, LLC (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540819651 |                                          Proper Media, LLC                                          |         proper.io         | INTERMEDIARY |     direct     |
| 539014229 |                                Publishers Clearing House LLC (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 536878223 |                                             Purch, Inc.                                             |    techmedianetwork.com   |     BOTH     |     direct     |
| 539968179 |                                         Purch, Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540447731 |                                  18 Storey Private Limited (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 540233841 |                                         Quoka GmbH (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 539961824 |                                   Resignation Media, LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 539294033 |                                           NInja Tools Inc.                                          |     samurai-factory.jp    | INTERMEDIARY |     direct     |
| 540447720 |                                    Shareably Media, LLC (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 537121509 |                                            SheKnows, LLC                                            |   corporate.sheknows.com  |     BOTH     |     direct     |
| 537150287 |                                            SheKnows, LLC                                            |   corporate.sheknows.com  |     BOTH     |     direct     |
| 537150288 |                                            SheKnows, LLC                                            |   corporate.sheknows.com  |     BOTH     |     direct     |
| 537150448 |                                            SheKnows, LLC                                            |   corporate.sheknows.com  |     BOTH     |     direct     |
| 539296300 |                                        SheKnows, LLC (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 543843849 |                                            SheKnows, LLC                                            |   corporate.sheknows.com  |     BOTH     |     direct     |
| 545649631 |                                       Shinez I.O. Ltd (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540233825 |                                         Slader, LLC (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 538976939 |                                     The Slate Group LLC (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 537149888 |                                          Smart AdServer SAS                                         |     smartadserver.com     | INTERMEDIARY |     direct     |
| 556673576 |                                        Journkey Ltd. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 539874140 |                                           Snack Media Ltd.                                          |      snack-media.com      |     BOTH     |     direct     |
| 540310766 |                                      Snack Media Ltd. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 543818292 |                                           Snack Media Ltd.                                          |      snack-media.com      |     BOTH     |     direct     |
| 537147660 |                                       Snigel Web Services Ltd.                                      |         snigel.com        | INTERMEDIARY |     direct     |
| 537152290 |                                       Snigel Web Services Ltd.                                      |         snigel.com        | INTERMEDIARY |     direct     |
| 540010968 |                                  Snigel Web Services Ltd. (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 542712750 |                                       Snigel Web Services Ltd.                                      |         snigel.com        | INTERMEDIARY |     direct     |
| 539961789 |                                     Snopes Media Group (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 539655524 |                                   Social Sweethearts GmbH (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 540447783 |                                     Solomid Corporation (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 539805164 |                                      Some Spider, LLC (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 538959099 |                                             Sovrn, Inc.                                             |         lijit.com         | INTERMEDIARY |     direct     |
| 552588300 |                                        Spacekey Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 537153968 |                                       Spil Games B.V. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540634730 |                                       Spil Games B.V. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 539466082 |                                             Spot.IM Inc.                                            |    player.spotim.market   | INTERMEDIARY |     direct     |
| 540362110 |                                        Spot.IM Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 556895823 |                                             Spot.IM Inc.                                            |    player.spotim.market   | INTERMEDIARY |     direct     |
| 537147391 |                                            Supership Inc.                                           |        supership.jp       | INTERMEDIARY |     direct     |
| 540417839 |                                            Supership Inc.                                           |        supership.jp       | INTERMEDIARY |     direct     |
| 539154393 |                                             Taboola Inc.                                            |        taboola.com        | INTERMEDIARY |     direct     |
| 540717807 |                                        Taboola Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540993967 |                                             Taboola Inc.                                            |        taboola.com        | INTERMEDIARY |     direct     |
| 541009058 |                                             Taboola Inc.                                            |        taboola.com        | INTERMEDIARY |     direct     |
| 540063070 |                                         Tamedia AG (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 537145163 |                                          Teaching Aids, LLC                                         |      admetricspro.com     |     BOTH     |     direct     |
| 540447826 |                                     Teaching Aids, LLC (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540683897 |                                          Teaching Aids, LLC                                         |      admetricspro.com     |     BOTH     |     direct     |
| 540705207 |                                          Teaching Aids, LLC                                         |      admetricspro.com     |     BOTH     |     direct     |
| 540310765 |                                        TextNow, Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 537091719 |                                        The Publisher Desk LLC                                       |    thepublisherdesk.com   | INTERMEDIARY |     direct     |
| 538914288 |                                        The Publisher Desk LLC                                       |    thepublisherdesk.com   | INTERMEDIARY |     direct     |
| 539466603 |                                   The Publisher Desk LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540062960 |                                           The Trade House                                           |      tradehouse.media     | INTERMEDIARY |     direct     |
| 540922798 |                                 The Week Publications, Inc. (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 539801891 |                                Toronto Star Newspapers Ltd. (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 539970324 |                                         Tracker Network LLC                                         |   thetrackernetwork.com   | INTERMEDIARY |     direct     |
| 544304403 |                                         Tracker Network LLC                                         |   thetrackernetwork.com   | INTERMEDIARY |     direct     |
| 539044239 |                                           UberMedia, Inc.                                           |       ubermedia.com       | INTERMEDIARY |     direct     |
| 540208558 |                                   Generation Premium Inc. (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 537124574 |                                         Underdog Media, LLC                                         |        udmserve.net       | INTERMEDIARY |     direct     |
| 537153564 |                                      Intercept Interactive Inc.                                     |       undertone.com       | INTERMEDIARY |     direct     |
| 537144009 |                                        Venatus Media Limited                                        |      venatusmedia.com     |     BOTH     |     direct     |
| 540134228 |                                        Venatus Media Limited                                        |      venatusmedia.com     |     BOTH     |     direct     |
| 540368327 |                                    Venatus Media Limited (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540634629 |                                        Venatus Media Limited                                        |      venatusmedia.com     |     BOTH     |     direct     |
| 542378302 |                                        Venatus Media Limited                                        |      venatusmedia.com     |     BOTH     |     direct     |
| 540717732 |                                         Viumbe, LLC (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540635192 |                                         Viviane Inc (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540224058 |                                          VIX Inc. (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
| 537144646 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 540119109 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 540119110 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 540511099 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 540556847 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 540588468 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 540894514 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 541015801 |                                             Vonetize PLC                                            |        takoomi.com        | INTERMEDIARY |     direct     |
| 539646619 |                                      WayToGrow sp. z o.o. sp.k.                                     |        waytogrow.pl       | INTERMEDIARY |     direct     |
| 540524069 |                                 WayToGrow sp. z o.o. sp.k. (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 540623837 |                                      WayToGrow sp. z o.o. sp.k.                                     |        waytogrow.pl       | INTERMEDIARY |     direct     |
| 537150861 |                                       IBM Corporation (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 539423136 |                     WetterOnline Meteorologische Dienstleistungen GmbH (via EB)                     |         google.com        | INTERMEDIARY |    indirect    |
| 539592664 |                                      WildTangent, Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540233887 |                                             WMGroup, LLC                                            |         wmgroup.us        | INTERMEDIARY |     direct     |
| 540310752 |                                        WMGroup, LLC (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540385725 |                                             WMGroup, LLC                                            |         wmgroup.us        | INTERMEDIARY |     direct     |
| 540516566 |                                             WMGroup, LLC                                            |         wmgroup.us        | INTERMEDIARY |     direct     |
| 550958319 |                                             WMGroup, LLC                                            |         wmgroup.us        | INTERMEDIARY |     direct     |
| 537136242 |                                            Yieldlove GmbH                                           |        yieldlove.de       | INTERMEDIARY |     direct     |
| 540187873 |                                            Yieldlove GmbH                                           |        yieldlove.de       | INTERMEDIARY |     direct     |
| 540364076 |                                       Yieldlove GmbH (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 539612664 |                                          365Scores (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 544095453 |                                          Answer Media, LLC.                                         |      answermedia.com      |     BOTH     |     direct     |
| 540890784 |                                             SIA Setupad                                             |        setupad.com        | INTERMEDIARY |     direct     |
| 544005210 |                                         SIA Setupad (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 539808723 |                                   Infoplaza Network B.V. (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 556872559 |                                Starts Publishing Corporation (via EB)                               |         google.com        | INTERMEDIARY |    indirect    |
| 540158401 |                    CBS Local Digital Media, a division of CBS Radio Inc. (via EB)                   |         google.com        | INTERMEDIARY |    indirect    |
| 537100188 |                                     Media.net Advertising FZ-LLC                                    |         media.net         | INTERMEDIARY |     direct     |
| 540135930 |                                     Media.net Advertising FZ-LLC                                    |         media.net         | INTERMEDIARY |     direct     |
| 539765185 |                                      Unidad Editorial (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 537140693 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 540447743 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540463966 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540700608 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 540717837 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 541002039 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 542678089 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 543850964 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 543869775 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 543993763 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 544028856 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 545616311 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 545728935 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 556543096 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 557058463 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 557071468 |                                    Outsourced Ad Ops LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 557079538 |                                        Outsourced Ad Ops LLC                                        |         adops.com         | INTERMEDIARY |     direct     |
| 540066556 |                                         AARP, Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 537122561 |                                              Adpone SL                                              |         adpone.com        | INTERMEDIARY |     direct     |
| 539966405 |                                          Adpone SL (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540603695 |                                              Adpone SL                                              |         adpone.com        | INTERMEDIARY |     direct     |
| 537074815 |                                            Tone Media LLC                                           |    corp.bandsintown.com   | INTERMEDIARY |     direct     |
| 540947638 |                                            Tone Media LLC                                           |    corp.bandsintown.com   | INTERMEDIARY |     direct     |
| 541073622 |                                       Tone Media LLC (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 542522459 |                                            Tone Media LLC                                           |    corp.bandsintown.com   | INTERMEDIARY |     direct     |
| 543174347 |                                           Infolinks, Inc.                                           |       infolinks.com       | INTERMEDIARY |     direct     |
|   134050  |                                  Prisma Information Filtering B.V.                                  |       crowdynews.com      | INTERMEDIARY |     direct     |
| 540635226 |                                   Excite Japan Co., Ltd. (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 540158166 |                                    Antena TV Group S.A. (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 537105742 |                                        Lupon Ventures d.o.o.                                        |     luponventures.com     | INTERMEDIARY |     direct     |
| 540397708 |                                         fluct, Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 541058490 |                                             fluct, Inc.                                             |       corp.fluct.jp       | INTERMEDIARY |     direct     |
| 556673540 |                                             fluct, Inc.                                             |       corp.fluct.jp       | INTERMEDIARY |     direct     |
| 540717809 |                                        Slacker, Inc. (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 540635206 |                                         @With Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 537099259 |                                           BidMachine, INC                                           |       bidmachine.io       | INTERMEDIARY |     direct     |
| 540396775 |                                           BidMachine, INC                                           |       bidmachine.io       | INTERMEDIARY |     direct     |
| 540233911 |                                     Impress Corporation (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 539821165 |                                       TripAdvisor LLC (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 537105981 |                                              Amm s.p.a.                                             |         ammadv.it         | INTERMEDIARY |     direct     |
| 540233904 |                                        Shueisha Inc (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 544302705 |                                        Shueisha Inc (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540233900 |                                          mixi Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 539726051 |                                    PRISA Brand Solutions (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 538967290 |                                       Slickdeals, LLC (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 538954819 |                                            AppRebel, Inc.                                           |        apprebel.co        | INTERMEDIARY |     direct     |
| 538959499 |                                            AppRebel, Inc.                                           |        apprebel.co        | INTERMEDIARY |     direct     |
| 540158400 |                                          HOLA S.L. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540025317 |                                      LoveToKnow Corp. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540038338 |                                       Njuskalo d.o.o. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540717818 |                                         Salary.com (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 540666315 |                             Digital Advertising Distribution To You S.L.                            |         dad2u.com         | INTERMEDIARY |     direct     |
| 540233820 |                                        Quizlet Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 539414127 |                                        GasBuddy, LLC (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 537121708 |                                              Ezoic Inc.                                             |          ezoic.ai         | INTERMEDIARY |     direct     |
| 540310748 |                                         Ezoic Inc. (via EB)                                         |         google.com        | INTERMEDIARY |    indirect    |
| 538985705 |                                     Seeking Alpha Inc. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 537119862 |                                          Longitude Ads LLC                                          |  client.longitudeads.com  | INTERMEDIARY |     direct     |
| 540158405 |                                      Longitude Ads LLC (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 556665488 |                                          Longitude Ads LLC                                          |  client.longitudeads.com  | INTERMEDIARY |     direct     |
| 543531783 |                                      The Hut.com Ltd. (via EB)                                      |         google.com        | INTERMEDIARY |    indirect    |
| 540367134 |                                     Everystar Co., Ltd. (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 539341199 |                                              xAd, Inc.                                              |      groundtruth.com      | INTERMEDIARY |     direct     |
| 539294027 |                                         United Blades, Inc.                                         |     unitedblades.co.jp    | INTERMEDIARY |     direct     |
| 541079309 |                                         TACTICS NETWORK LLC                                         |        cpmstar.com        | INTERMEDIARY |     direct     |
| 541166421 |                                         TACTICS NETWORK LLC                                         |        cpmstar.com        | INTERMEDIARY |     direct     |
| 539202631 |                                 Perform Media Sales Limited (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 539861654 |                                     Perform Media Sales Limited                                     |      performgroup.com     |     BOTH     |     direct     |
| 540558701 |                                     Perform Media Sales Limited                                     |      performgroup.com     |     BOTH     |     direct     |
| 540709257 |                                     Perform Media Sales Limited                                     |      performgroup.com     |     BOTH     |     direct     |
| 540710453 |                                     Perform Media Sales Limited                                     |      performgroup.com     |     BOTH     |     direct     |
| 540788458 |                                     Perform Media Sales Limited                                     |      performgroup.com     |     BOTH     |     direct     |
| 540233834 |                                   Reverso-Softissimo SAS (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 539454125 |                                         Blasting SA (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 539765182 |                                         Blasting SA (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540634511 |                                         Retty, Inc. (via EB)                                        |         google.com        | INTERMEDIARY |    indirect    |
| 540158168 |                                    wallstreet:online AG (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 541194807 |                                      Wazimo Media Ltd. (via EB)                                     |         google.com        | INTERMEDIARY |    indirect    |
| 540197898 |                                 24H Online Advertising JSC (via EB)                                 |         google.com        | INTERMEDIARY |    indirect    |
| 540105374 |                                Windfinder.com GmbH & Co. KG (via EB)                                |         google.com        | INTERMEDIARY |    indirect    |
| 540717820 |                                   Tango Media Corporation (via EB)                                  |         google.com        | INTERMEDIARY |    indirect    |
| 539961787 |                                   Kaizen Media Group LLC (via EB)                                   |         google.com        | INTERMEDIARY |    indirect    |
| 539961786 |                                       Inquisitr, Ltd (via EB)                                       |         google.com        | INTERMEDIARY |    indirect    |
| 539356761 |                              Sun-Times Media Productions, LLC (via EB)                              |         google.com        | INTERMEDIARY |    indirect    |
| 543878511 |                                           Unruly Group Ltd                                          |   video.unrulymedia.com   | INTERMEDIARY |     direct     |
| 539791524 |                                    Ascending Media Inc. (via EB)                                    |         google.com        | INTERMEDIARY |    indirect    |
| 539896810 |                                               IDM Inc                                               |        idmgroup.com       |     BOTH     |     direct     |
| 544080858 |                                           IDM Inc (via EB)                                          |         google.com        | INTERMEDIARY |    indirect    |
